Spot,date,time,range,height,swell_dir,swell_angle,period,wind_kmh,wind_dir,wind,wind_angle,temp,Conditions
Padang-Padang,11/03,12pm,Plano,4ft,SSW,213,15s,5,SE,Cross/Onshore,139,29°c,Mediocre
Padang-Padang,11/03,6pm,Plano,4ft,SSW,213,14s,5,W,Onshore,271,29°c,Mediocre
Padang-Padang,12/03,6am,Plano,4ft,SW,214,13s,3,NNE,Offshore,33,28°c,Mediocre
Padang-Padang,12/03,12pm,Plano,3.5ft,SW,214,13s,5,SE,Cross/Onshore,135,30°c,Mediocre
Padang-Padang,12/03,6pm,Plano,3ft,SW,225,17s,2,ENE,Offshore,64,29°c,Mediocre
Padang-Padang,13/03,6am,Plano,4ft,SW,222,16s,2,NNW,Offshore,345,28°c,Mediocre
Padang-Padang,13/03,12pm,Plano,5ft,SW,219,15s,7,SSW,Onshore,194,30°c,Mediocre
Padang-Padang,13/03,6pm,Plano,4.5ft,SW,218,15s,6,SSW,Onshore,201,29°c,Mediocre
Padang-Padang,14/03,6am,Plano,4ft,SW,217,14s,2,W,Onshore,281,28°c,Mediocre
Padang-Padang,14/03,12pm,Plano,4ft,SSW,201,18s,5,WSW,Onshore,257,29°c,Mediocre
Padang-Padang,14/03,6pm,Plano,4ft,SSW,202,17s,4,SSE,Onshore,166,29°c,Mediocre
Padang-Padang,15/03,6am,Plano,5ft,SSW,208,15s,2,NNE,Offshore,34,28°c,Mediocre
Padang-Padang,15/03,12pm,Plano,5ft,SSW,208,14s,7,S,Onshore,182,30°c,Mediocre
Padang-Padang,15/03,6pm,Plano,4.5ft,SSW,209,14s,5,SSE,Cross/Onshore,151,30°c,Mediocre
Padang-Padang,16/03,6am,Plano,4.5ft,SSW,208,13s,4,NNW,Cross/Offshore,329,28°c,Mediocre
Padang-Padang,16/03,12pm,Plano,4ft,SSW,208,13s,6,SSE,Onshore,167,30°c,Mediocre
Padang-Padang,16/03,6pm,Plano,3.5ft,SSW,212,15s,9,ESE,Offshore,103,29°c,Mediocre
Padang-Padang,17/03,6am,Plano,5ft,SSW,206,15s,6,ENE,Offshore,64,28°c,Mediocre
Padang-Padang,17/03,12pm,Plano,5ft,SSW,206,14s,9,SE,Cross-shore,127,29°c,Mediocre
Padang-Padang,17/03,6pm,Plano,5ft,SSW,205,14s,9,ESE,Cross/Offshore,109,29°c,Mediocre
Padang-Padang,18/03,6am,Plano,5ft,SSW,206,14s,5,NNW,Offshore,346,28°c,Mediocre
Padang-Padang,18/03,12pm,Plano,4.5ft,SSW,207,14s,6,ESE,Cross/Offshore,121,29°c,Mediocre
Padang-Padang,18/03,6pm,Plano,5ft,SSW,205,14s,7,ENE,Offshore,72,29°c,Mediocre
Padang-Padang,19/03,6am,Plano,4.5ft,SSW,206,13s,3,ENE,Offshore,60,28°c,Mediocre
Padang-Padang,19/03,12pm,Plano,3ft,SSW,212,14s,11,SE,Cross/Onshore,136,30°c,Mediocre
Padang-Padang,19/03,6pm,Plano,4ft,SSW,211,14s,10,E,Offshore,97,29°c,Mediocre
Padang-Padang,20/03,6am,Plano,4ft,SSW,210,14s,2,NNE,Offshore,24,28°c,Mediocre
Padang-Padang,20/03,12pm,Plano,4ft,SSW,208,14s,8,ESE,Cross/Offshore,120,29°c,Mediocre
Padang-Padang,20/03,6pm,Plano,4.5ft,SSW,207,13s,5,ESE,Offshore,103,29°c,Mediocre
Padang-Padang,21/03,6am,Plano,4.5ft,SSW,205,13s,6,NNW,Offshore,346,28°c,Mediocre
Padang-Padang,21/03,12pm,Plano,4.5ft,SSW,205,12s,4,SSE,Cross/Onshore,152,29°c,Mediocre
Padang-Padang,21/03,6pm,Plano,4ft,SSW,205,12s,5,E,Offshore,97,29°c,Mediocre
Padang-Padang,22/03,6am,Plano,2.5ft,SSW,209,13s,4,NE,Offshore,44,28°c,Mediocre
Padang-Padang,22/03,12pm,Plano,4ft,SSW,205,13s,9,ESE,Cross/Offshore,119,30°c,Mediocre
Padang-Padang,22/03,6pm,Plano,4ft,SSW,205,15s,7,NE,Offshore,52,29°c,Mediocre
Padang-Padang,23/03,6am,Plano,4ft,SSW,205,14s,1,NE,Offshore,47,28°c,Mediocre
Padang-Padang,23/03,12pm,Plano,4ft,SSW,205,13s,5,S,Onshore,174,30°c,Mediocre
Padang-Padang,23/03,6pm,Plano,3.5ft,SSW,205,13s,1,NNE,Offshore,14,29°c,Mediocre
Padang-Padang,24/03,6am,Plano,4ft,SSW,202,14s,8,ENE,Offshore,74,28°c,Mediocre
Padang-Padang,24/03,12pm,Plano,4ft,SSW,202,14s,13,SE,Cross-shore,127,29°c,Mediocre
Padang-Padang,24/03,6pm,Plano,4ft,SSW,202,13s,9,E,Offshore,97,29°c,Mediocre
Padang-Padang,25/03,6am,Plano,3.5ft,SSW,201,13s,9,ENE,Offshore,76,28°c,Mediocre
Padang-Padang,25/03,12pm,Plano,3.5ft,SSW,201,12s,15,SE,Cross-shore,126,29°c,Mediocre
Padang-Padang,25/03,6pm,Plano,3ft,SSW,205,14s,15,ESE,Cross/Offshore,109,29°c,Mediocre
Padang-Padang,26/03,6am,Plano,3ft,SSW,204,13s,9,E,Offshore,84,28°c,Mediocre
Padang-Padang,26/03,12pm,Plano,3ft,SSW,206,13s,13,SE,Cross-shore,135,30°c,Mediocre
Padang-Padang,26/03,6pm,Plano,3ft,SSW,207,13s,12,SE,Cross-shore,130,30°c,Mediocre
Padang-Padang,27/03,6am,Plano,2.5ft,SSW,201,13s,4,NW,Cross/Offshore,318,29°c,Mediocre
Padang-Padang,27/03,12pm,Plano,3.5ft,SSW,202,15s,7,WSW,Onshore,256,30°c,Mediocre
Padang-Padang,27/03,6pm,Plano,3.5ft,SSW,206,14s,12,N,Offshore,358,28°c,Mediocre
Padang-Padang,28/03,6am,Plano,3.5ft,SSW,206,13s,2,ENE,Offshore,62,28°c,Mediocre
Padang-Padang,28/03,12pm,Plano,3.5ft,SSW,207,13s,5,SE,Cross/Onshore,144,29°c,Mediocre
Padang-Padang,28/03,6pm,Plano,4ft,SSW,207,12s,5,NNE,Offshore,20,29°c,Mediocre
Padang-Padang,29/03,6am,Plano,4ft,SSW,208,13s,7,ENE,Offshore,73,27°c,Mediocre
Padang-Padang,29/03,12pm,Plano,3.5ft,SSW,208,13s,9,SE,Cross/Onshore,138,29°c,Mediocre
Padang-Padang,29/03,6pm,Plano,3ft,SSW,207,16s,9,ESE,Cross/Offshore,110,29°c,Mediocre
Padang-Padang,30/03,6am,Plano,4.5ft,SSW,208,15s,6,ENE,Offshore,74,28°c,Mediocre
Padang-Padang,30/03,12pm,Plano,4.5ft,SSW,208,15s,14,SE,Cross-shore,127,29°c,Mediocre
Padang-Padang,30/03,6pm,Plano,4.5ft,SSW,207,15s,11,ESE,Cross/Offshore,117,29°c,Mediocre
Padang-Padang,31/03,6am,Plano,3.5ft,SSW,212,14s,7,E,Offshore,85,28°c,Mediocre
Padang-Padang,31/03,12pm,Plano,5ft,SSW,205,13s,9,ESE,Cross/Offshore,123,30°c,Mediocre
Padang-Padang,31/03,6pm,Plano,4ft,SSW,205,12s,12,E,Offshore,89,29°c,Mediocre
Padang-Padang,01/04,6am,Plano,5.5ft,SSW,200,14s,5,N,Offshore,360,28°c,Mediocre
Padang-Padang,01/04,12pm,Plano,4ft,SSW,194,19s,9,SE,Cross/Offshore,125,30°c,Mediocre
Padang-Padang,01/04,6pm,Plano,5ft,SSW,194,18s,7,ENE,Offshore,74,29°c,Mediocre
Padang-Padang,02/04,6am,Plano,7ft,SSW,197,16s,8,ENE,Offshore,62,28°c,Mediocre
Padang-Padang,02/04,12pm,Plano,7ft,SSW,196,15s,8,SE,Cross-shore,128,29°c,Mediocre
Padang-Padang,02/04,6pm,Plano,6.5ft,SSW,197,15s,11,ESE,Offshore,105,29°c,Mediocre
Padang-Padang,03/04,6am,Plano,6ft,SSW,196,15s,4,NNE,Offshore,22,28°c,Mediocre
Padang-Padang,03/04,12pm,Plano,6ft,SSW,198,15s,9,SE,Cross-shore,133,30°c,Mediocre
Padang-Padang,03/04,6pm,Plano,6ft,SSW,198,15s,8,ESE,Cross/Offshore,118,30°c,Mediocre
Padang-Padang,04/04,6am,Plano,5.5ft,SSW,199,14s,5,NE,Offshore,38,28°c,Mediocre
Padang-Padang,04/04,12pm,Plano,5.5ft,SSW,203,14s,5,SSE,Cross/Onshore,153,29°c,Mediocre
Padang-Padang,04/04,6pm,Plano,4.5ft,SSW,200,14s,6,ESE,Offshore,104,30°c,Mediocre
Padang-Padang,05/04,6am,Plano,4ft,SSW,199,13s,7,ENE,Offshore,58,28°c,Mediocre
Padang-Padang,05/04,12pm,Plano,3.5ft,SSW,199,13s,6,SE,Cross/Onshore,142,30°c,Mediocre
Padang-Padang,05/04,6pm,Plano,3ft,SSW,198,13s,7,ESE,Cross/Offshore,108,29°c,Mediocre
Padang-Padang,06/04,6am,Plano,3ft,SSW,194,12s,4,ENE,Offshore,67,28°c,Mediocre
Padang-Padang,06/04,12pm,Plano,2.5ft,SSW,207,15s,5,SSE,Onshore,163,29°c,Mediocre
Padang-Padang,06/04,6pm,Plano,2.5ft,SSW,208,15s,2,WSW,Onshore,238,28°c,Mediocre
Padang-Padang,07/04,6am,Plano,3ft,SW,216,18s,3,NNW,Cross/Offshore,334,27°c,Mediocre
Padang-Padang,07/04,12pm,Plano,3.5ft,SW,217,18s,6,SSE,Onshore,163,29°c,Mediocre
Padang-Padang,07/04,6pm,Plano,4ft,SW,219,18s,4,ESE,Offshore,104,29°c,Mediocre
Padang-Padang,08/04,6am,Plano,5ft,SW,222,17s,4,N,Offshore,5,28°c,Mediocre
Padang-Padang,08/04,12pm,Plano,5ft,SW,220,17s,8,SSE,Cross/Onshore,148,30°c,Mediocre
Padang-Padang,08/04,6pm,Plano,5.5ft,SW,224,17s,10,ESE,Cross/Offshore,119,29°c,Mediocre
Padang-Padang,09/04,6am,Plano,5.5ft,SW,219,16s,4,N,Offshore,0,27°c,Mediocre
Padang-Padang,09/04,12pm,Plano,5.5ft,SW,226,15s,10,SE,Cross/Onshore,138,29°c,Mediocre
Padang-Padang,09/04,6pm,Plano,5ft,SW,224,15s,10,ESE,Cross/Offshore,112,29°c,Mediocre
Padang-Padang,10/04,6am,Plano,4.5ft,SW,223,14s,7,ENE,Offshore,63,28°c,Mediocre
Padang-Padang,10/04,12pm,Plano,4.5ft,SW,222,14s,12,SE,Cross/Onshore,136,30°c,Mediocre
Padang-Padang,10/04,6pm,Plano,4.5ft,SW,220,14s,9,ESE,Cross/Offshore,123,29°c,Mediocre
Padang-Padang,11/04,6am,Plano,5.5ft,SW,216,16s,4,NE,Offshore,45,28°c,Mediocre
Padang-Padang,11/04,12pm,Plano,5.5ft,SW,215,15s,11,SE,Cross/Onshore,136,30°c,Mediocre
Padang-Padang,11/04,6pm,Plano,5.5ft,SW,216,15s,12,ESE,Offshore,102,29°c,Mediocre
Padang-Padang,12/04,6am,Plano,5.5ft,SW,218,14s,3,NNE,Offshore,20,28°c,Mediocre
Padang-Padang,12/04,12pm,Plano,5.5ft,SW,218,14s,6,S,Onshore,182,29°c,Mediocre
Padang-Padang,12/04,6pm,Plano,5.5ft,SW,218,14s,6,ESE,Offshore,105,29°c,Mediocre
Padang-Padang,13/04,6am,Plano,5ft,SW,216,13s,3,NW,Cross-shore,309,28°c,Mediocre
Padang-Padang,13/04,12pm,Plano,4ft,SSW,212,12s,5,SSE,Onshore,164,29°c,Mediocre
Padang-Padang,13/04,6pm,Plano,3.5ft,SSW,209,12s,6,ENE,Offshore,71,29°c,Mediocre
Padang-Padang,14/04,6am,Plano,3.5ft,SSW,213,12s,5,N,Offshore,353,27°c,Mediocre
Padang-Padang,14/04,12pm,Plano,3ft,SSW,213,11s,7,SE,Cross-shore,128,29°c,Mediocre
Padang-Padang,14/04,6pm,Plano,4ft,SSW,212,12s,11,E,Offshore,83,29°c,Mediocre
Padang-Padang,15/04,6am,Plano,3ft,SW,219,17s,1,NNW,Offshore,345,28°c,Mediocre
Padang-Padang,15/04,12pm,Plano,3ft,SW,220,16s,8,SSE,Cross/Onshore,150,29°c,Mediocre
Padang-Padang,15/04,6pm,Plano,3ft,SW,221,16s,9,ESE,Cross/Offshore,122,29°c,Mediocre
Padang-Padang,16/04,6am,Plano,4ft,SSW,213,15s,4,ENE,Offshore,70,28°c,Mediocre
Padang-Padang,16/04,12pm,Plano,4ft,SW,215,14s,7,SSE,Cross/Onshore,149,30°c,Mediocre
Padang-Padang,16/04,6pm,Plano,3.5ft,SW,216,14s,14,ESE,Cross/Offshore,121,29°c,Mediocre
Padang-Padang,17/04,6am,Plano,3.5ft,SSW,212,13s,4,ENE,Offshore,62,28°c,Mediocre
Padang-Padang,17/04,12pm,Plano,4ft,SSW,210,13s,9,ESE,Offshore,101,29°c,Mediocre
Padang-Padang,17/04,6pm,Plano,4ft,SSW,210,14s,7,ESE,Cross/Offshore,119,29°c,Mediocre
Padang-Padang,18/04,6am,Plano,4.5ft,SSW,202,15s,4,ENE,Offshore,74,28°c,Mediocre
Padang-Padang,18/04,12pm,Plano,5.5ft,SSW,204,14s,5,SSW,Onshore,200,30°c,Mediocre
Padang-Padang,18/04,6pm,Plano,5.5ft,SSW,203,14s,2,N,Offshore,350,30°c,Mediocre
Padang-Padang,19/04,6am,Plano,5.5ft,SSW,203,13s,3,N,Offshore,352,28°c,Mediocre
Padang-Padang,19/04,12pm,Plano,5ft,SSW,203,13s,5,SW,Onshore,234,29°c,Mediocre
Padang-Padang,19/04,6pm,Plano,5ft,SSW,203,13s,3,S,Onshore,176,29°c,Mediocre
Padang-Padang,20/04,6am,Plano,4.5ft,SSW,204,13s,1,NNE,Offshore,17,28°c,Mediocre
Padang-Padang,20/04,12pm,Plano,4ft,SSW,203,13s,10,ESE,Cross/Offshore,121,29°c,Mediocre
Padang-Padang,20/04,6pm,Plano,4ft,SSW,199,12s,13,ESE,Offshore,104,29°c,Mediocre
Padang-Padang,21/04,6am,Plano,3ft,SW,215,15s,7,E,Offshore,82,28°c,Mediocre
Padang-Padang,21/04,12pm,Plano,3ft,SW,214,14s,14,ESE,Cross/Offshore,113,29°c,Mediocre
Padang-Padang,21/04,6pm,Plano,3ft,SSW,213,14s,16,ESE,Offshore,102,29°c,Mediocre
Padang-Padang,22/04,6am,Plano,5.5ft,SSW,212,16s,6,ENE,Offshore,62,28°c,Mediocre
Padang-Padang,22/04,12pm,Plano,6ft,SSW,210,15s,10,SE,Cross-shore,134,30°c,Mediocre
Padang-Padang,22/04,6pm,Plano,6ft,SSW,209,15s,13,ESE,Cross/Offshore,108,30°c,Mediocre
Padang-Padang,23/04,6am,Plano,6.5ft,SSW,208,15s,17,ESE,Offshore,102,29°c,Mediocre
Padang-Padang,23/04,12pm,Plano,6.5ft,SSW,207,15s,19,ESE,Cross/Offshore,116,29°c,Mediocre
Padang-Padang,23/04,6pm,Plano,6.5ft,SSW,207,15s,21,ESE,Cross/Offshore,106,29°c,Mediocre
Padang-Padang,24/04,6am,Plano,5.5ft,SSW,208,14s,9,ENE,Offshore,72,28°c,Mediocre
Padang-Padang,24/04,12pm,Plano,5.5ft,SSW,208,14s,17,ESE,Cross/Offshore,119,29°c,Mediocre
Padang-Padang,24/04,6pm,Plano,4.5ft,SSW,209,13s,12,ESE,Offshore,104,29°c,Mediocre
Padang-Padang,25/04,6am,Plano,6ft,SSW,208,15s,11,ESE,Cross/Offshore,105,29°c,Mediocre
Padang-Padang,25/04,12pm,Plano,6ft,SSW,208,15s,16,ESE,Cross/Offshore,120,29°c,Mediocre
Padang-Padang,25/04,6pm,Plano,6ft,SSW,209,14s,15,ESE,Cross/Offshore,113,29°c,Mediocre
Padang-Padang,26/04,6am,Plano,5.5ft,SSW,211,14s,16,E,Offshore,98,29°c,Mediocre
Padang-Padang,26/04,12pm,Plano,5.5ft,SSW,211,14s,21,ESE,Cross/Offshore,119,29°c,Mediocre
Padang-Padang,26/04,6pm,Plano,5ft,SSW,212,15s,15,ESE,Cross/Offshore,108,29°c,Mediocre
Padang-Padang,27/04,6am,Plano,8ft,SSW,208,18s,10,E,Offshore,87,27°c,Mediocre
Padang-Padang,27/04,12pm,Plano,8.5ft,SSW,204,17s,13,SE,Cross/Offshore,124,29°c,Mediocre
Padang-Padang,27/04,6pm,Plano,8.5ft,SSW,205,16s,11,ESE,Offshore,103,29°c,Mediocre
Padang-Padang,28/04,6am,Plano,7.5ft,SSW,208,15s,13,ESE,Cross/Offshore,117,28°c,Mediocre
Padang-Padang,28/04,12pm,Plano,7ft,SSW,208,15s,14,SE,Cross/Onshore,139,28°c,Mediocre
Padang-Padang,28/04,6pm,Plano,6.5ft,SSW,209,15s,13,ESE,Cross/Offshore,106,28°c,Mediocre
Padang-Padang,29/04,6am,Plano,5.5ft,SSW,209,14s,11,E,Offshore,83,28°c,Mediocre
Padang-Padang,29/04,12pm,Plano,5ft,SSW,209,14s,14,ESE,Cross/Offshore,122,28°c,Mediocre
Padang-Padang,29/04,6pm,Plano,5ft,SSW,209,14s,15,ESE,Cross/Offshore,107,29°c,Mediocre
Padang-Padang,30/04,6am,Plano,4.5ft,SSW,207,13s,17,ESE,Cross/Offshore,107,28°c,Mediocre
Padang-Padang,30/04,12pm,Plano,4.5ft,SSW,207,14s,18,ESE,Cross/Offshore,116,29°c,Mediocre
Padang-Padang,30/04,6pm,Plano,5ft,SSW,205,15s,15,ESE,Cross/Offshore,111,29°c,Mediocre
Padang-Padang,01/05,6am,Plano,5ft,SSW,206,14s,11,E,Offshore,98,28°c,Good
Padang-Padang,01/05,12pm,Plano,4.5ft,SSW,207,13s,12,SE,Cross-shore,129,28°c,Good
Padang-Padang,01/05,6pm,Plano,4ft,SSW,208,13s,11,ESE,Cross/Offshore,114,28°c,Good
Padang-Padang,02/05,6am,Plano,3ft,SSW,211,12s,13,E,Offshore,95,28°c,Good
Padang-Padang,02/05,12pm,Plano,2.5ft,SW,223,14s,15,ESE,Cross/Offshore,121,28°c,Good
Padang-Padang,02/05,6pm,Plano,3ft,SW,224,16s,13,ESE,Cross/Offshore,111,28°c,Good
Padang-Padang,03/05,6am,Plano,3.5ft,SW,218,17s,14,ESE,Offshore,104,28°c,Good
Padang-Padang,03/05,12pm,Plano,4ft,SW,221,16s,14,SE,Cross-shore,130,28°c,Good
Padang-Padang,03/05,6pm,Plano,5.5ft,SW,221,18s,16,ESE,Cross/Offshore,109,28°c,Good
Padang-Padang,04/05,6am,Plano,6.5ft,SW,221,16s,11,ENE,Offshore,72,27°c,Good
Padang-Padang,04/05,12pm,Plano,6.5ft,SW,221,16s,19,ESE,Cross/Offshore,124,28°c,Good
Padang-Padang,04/05,6pm,Plano,6.5ft,SW,221,17s,16,ESE,Cross/Offshore,113,28°c,Good
Padang-Padang,05/05,6am,Plano,6.5ft,SW,221,16s,15,E,Offshore,97,28°c,Good
Padang-Padang,05/05,12pm,Plano,6.5ft,SW,221,16s,13,SE,Cross-shore,127,28°c,Good
Padang-Padang,05/05,6pm,Plano,6ft,SW,221,16s,14,ESE,Cross/Offshore,110,28°c,Good
Padang-Padang,06/05,6am,Plano,5.5ft,SW,220,15s,9,E,Offshore,99,28°c,Good
Padang-Padang,06/05,12pm,Plano,5.5ft,SW,220,15s,13,SE,Cross/Onshore,140,28°c,Good
Padang-Padang,06/05,6pm,Plano,5ft,SW,220,14s,11,SE,Cross-shore,126,28°c,Good
Padang-Padang,07/05,6am,Plano,5ft,SW,218,14s,9,E,Offshore,83,28°c,Good
Padang-Padang,07/05,12pm,Plano,5ft,SW,217,13s,14,SE,Cross/Onshore,140,28°c,Good
Padang-Padang,07/05,6pm,Plano,4.5ft,SW,216,13s,15,ESE,Cross/Offshore,109,28°c,Good
Padang-Padang,08/05,6am,Plano,7ft,SSW,208,15s,12,ESE,Offshore,103,28°c,Good
Padang-Padang,08/05,12pm,Plano,7ft,SSW,208,14s,16,SE,Cross-shore,132,29°c,Good
Padang-Padang,08/05,6pm,Plano,6.5ft,SSW,207,14s,18,ESE,Cross/Offshore,111,29°c,Good
Padang-Padang,09/05,6am,Plano,5.5ft,SSW,206,13s,15,E,Offshore,99,28°c,Good
Padang-Padang,09/05,12pm,Plano,4.5ft,SSW,201,12s,17,SE,Cross-shore,126,28°c,Good
Padang-Padang,09/05,6pm,Plano,3.5ft,SSW,200,14s,13,ESE,Cross/Offshore,111,28°c,Good
Padang-Padang,10/05,6am,Plano,3ft,SW,214,17s,16,E,Offshore,91,27°c,Good
Padang-Padang,10/05,12pm,Plano,3ft,SW,214,17s,15,SE,Cross-shore,126,28°c,Good
Padang-Padang,10/05,6pm,Plano,3.5ft,SSW,214,16s,19,ESE,Cross/Offshore,110,28°c,Good
Padang-Padang,11/05,6am,Plano,4.5ft,SSW,208,15s,10,E,Offshore,80,28°c,Good
Padang-Padang,11/05,12pm,Plano,4.5ft,SSW,207,15s,14,SE,Cross-shore,132,28°c,Good
Padang-Padang,11/05,6pm,Plano,3ft,SSW,212,15s,14,ESE,Cross/Offshore,117,28°c,Good
Padang-Padang,12/05,6am,Plano,3ft,SSW,203,13s,16,ESE,Cross/Offshore,107,28°c,Good
Padang-Padang,12/05,12pm,Plano,3.5ft,SSW,204,13s,16,SE,Cross-shore,129,28°c,Good
Padang-Padang,12/05,6pm,Plano,3.5ft,SSW,207,14s,18,ESE,Cross/Offshore,116,28°c,Good
Padang-Padang,13/05,6am,Plano,3ft,SSW,209,14s,24,ESE,Offshore,103,28°c,Good
Padang-Padang,13/05,12pm,Plano,2.5ft,SSW,210,17s,20,ESE,Cross/Offshore,122,28°c,Good
Padang-Padang,13/05,6pm,Plano,3.5ft,SSW,209,17s,20,ESE,Cross/Offshore,116,28°c,Good
Padang-Padang,14/05,6am,Plano,6ft,SSW,207,16s,23,ESE,Cross/Offshore,118,27°c,Good
Padang-Padang,14/05,12pm,Plano,5.5ft,SSW,208,16s,21,ESE,Cross/Offshore,118,28°c,Good
Padang-Padang,14/05,6pm,Plano,5.5ft,SSW,209,15s,19,ESE,Cross/Offshore,118,28°c,Good
Padang-Padang,15/05,6am,Plano,4ft,SSW,210,14s,19,ESE,Cross/Offshore,114,28°c,Good
Padang-Padang,15/05,12pm,Plano,3.5ft,SSW,211,14s,21,SE,Cross-shore,125,28°c,Good
Padang-Padang,15/05,6pm,Plano,3.5ft,SSW,211,14s,20,ESE,Cross/Offshore,117,28°c,Good
Padang-Padang,16/05,6am,Plano,3ft,SSW,212,13s,22,ESE,Cross/Offshore,114,28°c,Good
Padang-Padang,16/05,12pm,Plano,3ft,SW,214,13s,21,SE,Cross-shore,127,28°c,Good
Padang-Padang,16/05,6pm,Plano,2.5ft,SSW,213,13s,19,ESE,Cross/Offshore,118,28°c,Good
Padang-Padang,17/05,6am,Plano,4.5ft,SW,216,17s,21,ESE,Cross/Offshore,109,28°c,Good
Padang-Padang,17/05,12pm,Plano,5ft,SW,216,16s,18,SE,Cross-shore,133,28°c,Good
Padang-Padang,17/05,6pm,Plano,5.5ft,SW,215,16s,18,SE,Cross/Offshore,124,28°c,Good
Padang-Padang,18/05,6am,Plano,5.5ft,SW,215,15s,22,ESE,Cross/Offshore,121,28°c,Good
Padang-Padang,18/05,12pm,Plano,5.5ft,SSW,214,16s,16,SE,Cross/Offshore,124,28°c,Good
Padang-Padang,18/05,6pm,Plano,6ft,SSW,213,16s,11,SE,Cross/Offshore,124,28°c,Good
Padang-Padang,19/05,6am,Plano,5.5ft,SSW,213,15s,8,E,Offshore,95,27°c,Good
Padang-Padang,19/05,12pm,Plano,5.5ft,SW,216,15s,11,ESE,Cross/Offshore,123,28°c,Good
Padang-Padang,19/05,6pm,Plano,5ft,SSW,204,17s,3,E,Offshore,85,28°c,Good
Padang-Padang,20/05,6am,Plano,6ft,SSW,209,16s,13,E,Offshore,96,27°c,Good
Padang-Padang,20/05,12pm,Plano,6ft,SSW,209,16s,22,ESE,Cross/Offshore,114,28°c,Good
Padang-Padang,20/05,6pm,Plano,5.5ft,SSW,209,15s,23,ESE,Cross/Offshore,115,28°c,Good
Padang-Padang,21/05,6am,Plano,5ft,SSW,209,14s,11,E,Offshore,100,27°c,Good
Padang-Padang,21/05,12pm,Plano,4.5ft,SSW,208,14s,5,SE,Cross/Onshore,136,28°c,Good
Padang-Padang,21/05,6pm,Plano,4ft,SSW,207,13s,6,NE,Offshore,51,26°c,Good
Padang-Padang,22/05,6am,Plano,3ft,SSW,204,13s,8,WNW,Cross/Onshore,298,27°c,Good
Padang-Padang,22/05,12pm,Plano,3ft,SSW,204,12s,8,WSW,Onshore,243,28°c,Good
Padang-Padang,22/05,6pm,Plano,2.5ft,SSW,202,12s,3,WSW,Onshore,257,28°c,Good
Padang-Padang,23/05,6am,Plano,1.7ft,SSW,199,11s,5,N,Offshore,9,27°c,Good
Padang-Padang,23/05,12pm,Plano,1.9ft,SSW,204,14s,11,WSW,Onshore,258,29°c,Good
Padang-Padang,23/05,6pm,Plano,1.8ft,SSW,203,14s,9,WSW,Onshore,243,28°c,Good
Padang-Padang,24/05,6am,Plano,2.5ft,SSE,165,8s,5,WSW,Onshore,254,28°c,Good
Padang-Padang,24/05,12pm,Plano,2ft,SW,225,15s,9,WSW,Onshore,245,28°c,Good
Padang-Padang,24/05,6pm,Plano,2ft,W,271,12s,3,SSW,Onshore,201,28°c,Good
Padang-Padang,25/05,6am,Plano,2.5ft,SW,220,17s,3,NNW,Cross/Offshore,333,27°c,Good
Padang-Padang,25/05,12pm,Plano,4ft,SW,223,17s,5,SW,Onshore,225,28°c,Good
Padang-Padang,25/05,6pm,Plano,5.5ft,SW,222,16s,2,ENE,Offshore,62,28°c,Good
Padang-Padang,26/05,6am,Plano,7ft,SW,219,16s,4,NNE,Offshore,26,28°c,Good
Padang-Padang,26/05,12pm,Plano,8ft,SW,218,16s,7,SSW,Onshore,202,29°c,Good
Padang-Padang,26/05,6pm,Plano,9ft,SW,216,16s,7,SSE,Onshore,161,28°c,Good
Padang-Padang,27/05,6am,Plano,9.5ft,SW,214,15s,2,NE,Offshore,56,27°c,Good
Padang-Padang,27/05,12pm,Plano,9.5ft,SSW,205,14s,5,SW,Onshore,221,29°c,Good
Padang-Padang,27/05,6pm,Plano,8ft,SSW,212,16s,2,E,Offshore,94,28°c,Good
Padang-Padang,28/05,6am,Plano,9ft,SSW,205,15s,4,E,Offshore,85,27°c,Good
Padang-Padang,28/05,12pm,Plano,8.5ft,SSW,203,15s,12,SE,Cross/Onshore,139,28°c,Good
Padang-Padang,28/05,6pm,Plano,8ft,SSW,202,15s,11,ESE,Cross/Offshore,108,28°c,Good
Padang-Padang,29/05,6am,Plano,9.5ft,SSW,207,18s,3,WSW,Onshore,251,27°c,Good
Padang-Padang,29/05,12pm,Plano,9ft,SSW,205,17s,4,SSE,Onshore,159,28°c,Good
Padang-Padang,29/05,6pm,Plano,8.5ft,SSW,204,16s,9,ESE,Cross/Offshore,108,29°c,Good
Padang-Padang,30/05,6am,Plano,8.5ft,SSW,199,16s,5,NE,Offshore,56,27°c,Good
Padang-Padang,30/05,12pm,Plano,8ft,SSW,200,15s,17,ESE,Cross/Offshore,111,28°c,Good
Padang-Padang,30/05,6pm,Plano,7ft,SSW,209,15s,20,ESE,Cross/Offshore,120,29°c,Good
Padang-Padang,31/05,6am,Plano,5.5ft,SSW,211,14s,11,E,Offshore,91,28°c,Good
Padang-Padang,31/05,12pm,Plano,5.5ft,SSW,211,14s,11,SE,Cross-shore,132,28°c,Good
Padang-Padang,31/05,6pm,Plano,7ft,SSW,208,15s,15,ESE,Cross/Offshore,108,28°c,Good
Padang-Padang,01/06,6am,Plano,7.5ft,SSW,208,16s,19,ESE,Offshore,101,28°c,Epic
