Spot,date,time,range,height_ft,swell_dir,swell_angle,period_sec,wind_kmh,wind_dir,wind,wind_angle,temp_°c,Conditions
Tauro,2018-08-09,6pm,1ft,0.5,SSW,201,16,19,NNE,Offshore,24,21,Good
Tauro,2018-09-09,6am,1ft,0.6,SSW,201,15,23,NNE,Offshore,25,18,Good
Tauro,2018-09-09,12pm,1ft,0.6,SSW,201,14,20,NNE,Offshore,28,22,Good
Tauro,2018-09-09,6pm,1ft,0.6,SSW,201,14,23,NNE,Offshore,20,21,Good
Tauro,2018-10-09,6am,1ft,0.6,SSW,201,13,23,NNE,Offshore,22,19,Good
Tauro,2018-10-09,12pm,1ft,0.6,SSW,201,13,22,NNE,Offshore,18,23,Good
Tauro,2018-10-09,6pm,1ft,0.6,SSW,201,13,22,NNE,Offshore,17,22,Good
Tauro,2018-11-09,6am,1ft,0.6,SSW,201,12,17,N,Offshore,8,19,Good
Tauro,2018-11-09,12pm,1ft,0.7,SSW,202,12,13,NNE,Offshore,24,23,Good
Tauro,2018-11-09,6pm,1-2ft,1.0,SSW,203,11,13,NNE,Offshore,31,22,Good
Tauro,2018-12-09,6am,1-2ft,1.1,SSW,206,10,12,NNE,Offshore,22,19,Good
Tauro,2018-12-09,12pm,1-2ft,1.1,SSW,208,10,11,ENE,Offshore,68,24,Good
Tauro,2018-12-09,6pm,1-2ft,1.0,SSW,210,10,9,ENE,Offshore,71,25,Good
Tauro,2018-09-13,6am,1-2ft,1.4,SW,221,11,7,ENE,Offshore,71,22,Good
Tauro,2018-09-13,12pm,1-2ft,1.5,SW,223,10,11,E,Offshore,93,26,Good
Tauro,2018-09-13,6pm,1-2ft,1.2,SW,222,10,7,ENE,Offshore,76,26,Good
Tauro,2018-09-14,6am,2ft,1.6,SW,230,10,8,ENE,Offshore,62,22,Good
Tauro,2018-09-14,12pm,2-3ft,2.0,SW,236,12,5,ENE,Offshore,68,26,Good
Tauro,2018-09-14,6pm,2-3ft,2.0,WSW,238,11,9,NNE,Offshore,32,25,Good
Tauro,2018-09-15,6am,2-3ft,1.9,WSW,242,11,13,NNE,Offshore,16,20,Good
Tauro,2018-09-15,12pm,2-3ft,1.9,WSW,244,10,17,N,Offshore,355,24,Good
Tauro,2018-09-15,6pm,2-3ft,1.9,WSW,247,10,20,N,Offshore,356,22,Good
Tauro,2018-09-16,6am,2ft,1.6,WSW,251,10,13,NNE,Offshore,20,20,Good
Tauro,2018-09-16,12pm,1-2ft,1.5,WSW,252,10,16,N,Offshore,11,23,Good
Tauro,2018-09-16,6pm,1-2ft,1.4,WSW,255,9,18,N,Offshore,9,22,Good
Tauro,2018-09-17,6am,1-2ft,1.2,W,259,9,15,N,Offshore,4,19,Good
Tauro,2018-09-17,12pm,1-2ft,1.1,W,262,9,12,NNE,Offshore,16,22,Good
Tauro,2018-09-17,6pm,1ft,1.0,W,262,8,11,NNE,Offshore,20,21,Good
Tauro,2018-09-18,6am,1ft,0.5,SSW,203,16,11,NE,Offshore,40,20,Good
Tauro,2018-09-18,12pm,1ft,0.6,SSW,203,17,9,ENE,Offshore,56,23,Good
Tauro,2018-09-18,6pm,1ft,0.6,SSW,202,17,9,NNE,Offshore,30,22,Good
Tauro,2018-09-19,6am,1ft,0.7,WNW,286,10,9,NE,Offshore,49,20,Good
Tauro,2018-09-19,12pm,1ft,0.8,WNW,287,9,7,NNE,Offshore,29,24,Good
Tauro,2018-09-19,6pm,1ft,0.8,WNW,284,9,8,NNE,Offshore,30,23,Good
Tauro,2018-09-20,6am,1ft,0.7,WNW,284,8,6,NNE,Offshore,28,21,Good
Tauro,2018-09-20,12pm,Plano,1.1,ENE,68,4,6,NNE,Offshore,24,24,Good
Tauro,2018-09-20,6pm,0-1ft,0.6,WNW,283,8,10,NNE,Offshore,18,23,Good
Tauro,2018-09-21,6am,1ft,0.6,SSW,201,11,13,NNE,Offshore,15,19,Good
Tauro,2018-09-21,12pm,1ft,0.6,SSW,201,10,11,NNE,Offshore,20,23,Good
Tauro,2018-09-21,6pm,1ft,0.7,SSW,200,12,13,NNE,Offshore,13,22,Good
Tauro,2018-09-22,6am,1ft,0.7,SSW,200,11,14,N,Offshore,9,19,Good
Tauro,2018-09-22,12pm,1ft,0.7,SSW,200,11,13,N,Offshore,11,24,Good
Tauro,2018-09-22,6pm,1ft,0.6,SSW,200,11,19,N,Offshore,1,22,Good
Tauro,2018-09-23,6am,1ft,0.5,SSW,199,10,17,N,Offshore,352,20,Good
Tauro,2018-09-23,12pm,1ft,0.5,SSW,199,10,17,N,Offshore,3,25,Good
Tauro,2018-09-23,6pm,0-1ft,0.4,SSW,199,10,18,N,Offshore,5,24,Good
Tauro,2018-09-24,6am,1ft,0.5,SSW,200,17,16,N,Offshore,8,21,Good
Tauro,2018-09-24,12pm,1ft,0.4,SSW,200,17,12,NNE,Offshore,26,26,Good
Tauro,2018-09-24,6pm,1ft,0.4,SSW,200,16,11,NNE,Offshore,15,25,Good
Tauro,2018-09-25,6am,1ft,0.5,SSW,199,15,9,NNE,Offshore,17,21,Good
Tauro,2018-09-25,12pm,Plano,2.5,NE,52,4,8,NNE,Offshore,30,26,Good
Tauro,2018-09-25,6pm,Plano,1.7,ENE,67,4,5,NNE,Offshore,33,26,Good
Tauro,2018-09-26,6am,Plano,2.0,NE,47,4,8,NNE,Offshore,18,21,Good
Tauro,2018-09-26,12pm,Plano,2.0,ENE,59,4,8,NE,Offshore,47,27,Good
Tauro,2018-09-26,6pm,Plano,1.3,ENE,67,4,8,NNE,Offshore,15,26,Good
Tauro,2018-09-27,6am,Plano,0.7,NNW,332,18,18,N,Offshore,357,20,Good
Tauro,2018-09-27,12pm,Plano,0.8,NNW,331,17,17,N,Offshore,4,24,Good
Tauro,2018-09-27,6pm,Plano,0.8,NNW,331,16,24,N,Offshore,357,22,Good
Tauro,2018-09-28,6am,1-2ft,0.8,SSW,205,17,18,N,Offshore,1,19,Good
Tauro,2018-09-28,12pm,1-2ft,0.9,SSW,205,16,15,N,Offshore,3,24,Good
Tauro,2018-09-28,6pm,1-2ft,0.9,SSW,205,16,17,N,Offshore,0,22,Good
Tauro,2018-09-29,6am,1-2ft,0.9,SSW,205,15,19,NNE,Offshore,16,20,Good
Tauro,2018-09-29,12pm,1-2ft,0.9,SSW,205,15,17,NNE,Offshore,12,23,Good
Tauro,2018-09-29,6pm,1ft,1.1,WNW,286,12,18,N,Offshore,6,22,Good
Tauro,2018-09-30,6am,1ft,0.9,WNW,291,13,17,N,Offshore,8,20,Good
Tauro,2018-09-30,12pm,1ft,0.9,WNW,290,12,10,N,Offshore,7,23,Good
Tauro,2018-09-30,6pm,1ft,1.0,WNW,287,12,10,N,Offshore,3,22,Good
Tauro,2018-01-10,6am,1-2ft,0.8,SSW,204,13,10,N,Offshore,1,20,Good
Tauro,2018-01-10,12pm,1ft,0.9,WNW,287,11,7,N,Offshore,2,24,Good
Tauro,2018-01-10,6pm,Plano,0.9,NNE,19,6,9,N,Offshore,359,23,Good
Tauro,2018-02-10,6am,1ft,0.7,SSW,204,12,11,N,Offshore,9,20,Good
Tauro,2018-02-10,12pm,1ft,0.7,SSW,203,12,7,NNE,Offshore,21,24,Good
Tauro,2018-02-10,6pm,1ft,0.6,SSW,203,12,8,NNE,Offshore,12,22,Good
Tauro,2018-03-10,6am,1ft,0.6,SSW,202,11,8,NNE,Offshore,14,19,Good
Tauro,2018-03-10,12pm,1ft,0.6,SSW,202,11,6,NNE,Offshore,26,24,Good
Tauro,2018-03-10,6pm,Plano,1.1,ENE,57,3,8,N,Offshore,8,23,Good
Tauro,2018-04-10,6am,Plano,1.2,NE,35,4,10,N,Offshore,353,20,Good
Tauro,2018-04-10,12pm,Plano,1.0,NNE,31,4,6,N,Offshore,1,24,Good
Tauro,2018-04-10,6pm,Plano,1.0,NNE,30,4,10,N,Offshore,357,23,Good
Tauro,2018-05-10,6am,Plano,0.5,N,5,13,5,N,Offshore,358,20,Good
Tauro,2018-05-10,12pm,Plano,0.6,N,5,12,4,NW,Cross-shore,319,24,Good
Tauro,2018-05-10,6pm,Plano,0.5,WNW,284,2,8,N,Offshore,358,22,Good
Tauro,2018-06-10,6am,Plano,0.6,N,5,11,4,NNW,Offshore,342,19,Good
Tauro,2018-06-10,12pm,1ft,0.6,SSW,199,13,3,E,Offshore,86,23,Good
Tauro,2018-06-10,6pm,1ft,0.6,SSW,199,13,3,ESE,Cross/Offshore,121,22,Good
Tauro,2018-07-10,6am,1ft,0.8,SSW,199,12,4,SSE,Cross/Onshore,159,20,Good
Tauro,2018-07-10,12pm,1ft,0.8,SSW,199,12,5,SE,Cross-shore,138,25,Good
Tauro,2018-07-10,6pm,1ft,1.0,W,278,9,8,S,Onshore,175,25,Good
Tauro,2018-08-10,6am,1ft,1.0,W,279,14,10,SW,Onshore,234,22,Good
Tauro,2018-08-10,12pm,1-2ft,1.8,W,270,7,16,WSW,Onshore,243,26,Good
Tauro,2018-08-10,6pm,1-2ft,2.5,W,270,7,13,WSW,Onshore,245,25,Good
Tauro,2018-09-10,6am,1-2ft,3.0,W,270,5,15,WSW,Onshore,243,20,Good
Tauro,2018-09-10,12pm,2-3ft,4.0,W,267,5,23,WSW,Onshore,246,25,Good
Tauro,2018-09-10,6pm,2-3ft,4.5,W,267,6,18,WSW,Onshore,251,23,Good
Tauro,2018-10-10,6am,2-4ft,5.0,W,267,6,6,W,Onshore,281,21,Good
Tauro,2018-10-10,12pm,2-3ft,4.0,W,267,6,4,N,Offshore,358,23,Good
Tauro,2018-10-10,6pm,2-3ft,3.0,W,266,6,9,N,Offshore,6,22,Good
Tauro,2018-11-10,6am,1-2ft,1.6,W,260,6,6,NNE,Offshore,23,20,Good
Tauro,2018-11-10,12pm,1ft,1.2,WNW,288,13,6,NE,Offshore,53,22,Good
Tauro,2018-11-10,6pm,1-2ft,1.4,WNW,287,13,4,NE,Offshore,42,22,Good
Tauro,2018-12-10,6am,1-2ft,0.9,SSW,201,18,6,NE,Offshore,43,19,Good
Tauro,2018-12-10,12pm,1-2ft,1.1,SSW,201,18,7,ENE,Offshore,71,23,Good
Tauro,2018-12-10,6pm,2ft,1.2,SSW,201,17,4,NE,Offshore,42,22,Good
Tauro,2018-10-13,6am,2-3ft,1.4,SSW,202,15,4,NNW,Cross/Offshore,339,19,Good
Tauro,2018-10-13,12pm,2-3ft,2.0,W,281,19,6,N,Offshore,357,23,Good
Tauro,2018-10-13,6pm,3-5ft,4.0,WNW,281,16,10,N,Offshore,358,23,Good
Tauro,2018-10-14,6am,3-4ft,4.0,WNW,286,13,14,N,Offshore,356,21,Good
Tauro,2018-10-14,12pm,2-4ft,3.5,WNW,285,12,13,NNE,Offshore,24,24,Good
Tauro,2018-10-14,6pm,2-3ft,2.5,W,278,11,19,NE,Offshore,35,22,Good
Tauro,2018-10-15,6am,1-2ft,1.4,W,273,10,21,NE,Offshore,38,20,Good
Tauro,2018-10-15,12pm,1ft,1.0,W,272,9,17,NE,Offshore,46,22,Good
Tauro,2018-10-15,6pm,1-2ft,0.8,SSW,201,13,17,NNE,Offshore,33,20,Good
Tauro,2018-10-16,6am,Plano,4.0,NE,44,5,13,NNE,Offshore,27,18,Good
Tauro,2018-10-16,12pm,Plano,3.5,NE,47,5,14,NNE,Offshore,27,22,Good
Tauro,2018-10-16,6pm,Plano,3.0,NE,44,5,16,NNE,Offshore,12,21,Good
Tauro,2018-10-17,6am,1ft,0.7,SSW,200,11,19,N,Offshore,11,18,Good
Tauro,2018-10-17,12pm,0-1ft,0.8,WNW,303,15,18,NNE,Offshore,17,22,Good
Tauro,2018-10-17,6pm,1ft,0.9,NW,306,14,22,NNE,Offshore,15,21,Good
Tauro,2018-10-18,6am,0-1ft,1.0,NW,308,13,24,NNE,Offshore,24,19,Good
Tauro,2018-10-18,12pm,1-2ft,0.9,SSW,203,17,24,NNE,Offshore,21,20,Good
Tauro,2018-10-18,6pm,1-2ft,1.0,SSW,203,16,25,NNE,Offshore,19,19,Good
Tauro,2018-10-19,6am,1-2ft,1.0,SSW,203,15,23,NNE,Offshore,16,17,Good
Tauro,2018-10-19,12pm,1-2ft,1.0,SSW,203,15,18,N,Offshore,4,21,Good
Tauro,2018-10-19,6pm,1-2ft,1.0,SSW,203,14,20,NNE,Offshore,11,20,Good
Tauro,2018-10-20,6am,1-2ft,1.0,SSW,203,14,10,N,Offshore,7,18,Good
Tauro,2018-10-20,12pm,1-2ft,1.0,SSW,203,13,6,N,Offshore,359,21,Good
Tauro,2018-10-20,6pm,1-2ft,1.0,SSW,203,13,3,NNW,Offshore,345,20,Good
Tauro,2018-10-21,6am,1-2ft,0.9,SSW,203,13,2,WSW,Onshore,241,18,Good
Tauro,2018-10-21,12pm,1-2ft,0.9,SSW,202,13,6,SSW,Onshore,210,21,Good
Tauro,2018-10-21,6pm,1-2ft,0.9,SSW,202,13,5,SW,Onshore,230,21,Good
Tauro,2018-10-22,6am,1ft,0.8,SSW,202,12,13,SSW,Onshore,212,19,Good
Tauro,2018-10-22,12pm,1ft,0.8,SSW,202,12,15,SW,Onshore,219,22,Good
Tauro,2018-10-22,6pm,1ft,0.7,SSW,202,12,12,SSW,Onshore,195,21,Good
Tauro,2018-10-23,6am,1ft,0.7,SSW,201,11,9,S,Onshore,188,19,Good
Tauro,2018-10-23,12pm,1ft,1.8,SSE,168,4,8,SSW,Onshore,204,22,Good
Tauro,2018-10-23,6pm,1ft,1.7,S,172,4,6,SW,Onshore,220,22,Good
Tauro,2018-10-24,6am,0-1ft,0.9,S,176,4,4,E,Offshore,94,19,Good
Tauro,2018-10-24,12pm,1-2ft,0.8,SSW,198,15,5,SE,Cross/Offshore,125,23,Good
Tauro,2018-10-24,6pm,1ft,0.8,SSW,198,14,5,E,Offshore,87,21,Good
Tauro,2018-10-25,6am,1ft,0.8,SSW,199,13,7,NE,Offshore,56,19,Good
Tauro,2018-10-25,12pm,1ft,0.8,SSW,199,13,6,SE,Cross-shore,138,19,Good
Tauro,2018-10-25,6pm,1ft,0.8,SSW,199,13,6,ENE,Offshore,77,20,Good
Tauro,2018-10-26,6am,Plano,1.1,N,9,10,3,WNW,Onshore,289,19,Good
Tauro,2018-10-26,12pm,Plano,1.0,N,9,9,4,N,Offshore,7,21,Good
Tauro,2018-10-26,6pm,Plano,0.9,N,11,9,6,NNE,Offshore,23,20,Good
Tauro,2018-10-27,6am,Plano,0.7,N,9,8,4,NE,Offshore,37,18,Good
Tauro,2018-10-27,12pm,1ft,0.6,SSW,199,11,4,NE,Offshore,36,20,Good
Tauro,2018-10-27,6pm,1ft,0.5,SSW,199,10,8,NNE,Offshore,19,20,Good
Tauro,2018-10-28,6am,0-1ft,0.5,WNW,292,11,14,NNE,Offshore,15,19,Good
Tauro,2018-10-28,12pm,0-1ft,0.4,WNW,291,11,22,NNE,Offshore,19,19,Good
Tauro,2018-10-28,6pm,1ft,0.4,SSW,198,13,25,N,Offshore,5,18,Good
Tauro,2018-10-29,6am,1ft,0.6,SSW,200,13,23,NNE,Offshore,16,16,Good
Tauro,2018-10-29,12pm,1ft,0.6,SSW,200,12,19,NNE,Offshore,22,19,Good
Tauro,2018-10-29,6pm,1ft,0.5,SSW,199,12,19,NNE,Offshore,13,18,Good
Tauro,2018-10-30,6am,1ft,0.8,SSW,201,12,17,NNW,Offshore,341,16,Good
Tauro,2018-10-30,12pm,1ft,0.7,SSW,201,12,17,NNW,Cross/Offshore,337,20,Good
Tauro,2018-10-30,6pm,1ft,0.8,SSW,200,12,16,NW,Cross/Offshore,322,19,Good
Tauro,2018-10-31,6am,1ft,0.7,SSW,200,11,18,N,Offshore,8,17,Good
Tauro,2018-10-31,12pm,1ft,0.7,SSW,200,11,14,NNE,Offshore,12,20,Good
Tauro,2018-10-31,6pm,1ft,0.7,SSW,200,15,14,N,Offshore,357,19,Good
Tauro,2018-01-11,6am,1-2ft,0.8,SSW,200,14,13,N,Offshore,0,18,Epic
Tauro,2018-01-11,12pm,1-2ft,0.9,SSW,200,14,16,N,Offshore,0,21,Epic
Tauro,2018-01-11,6pm,Plano,3.0,NNE,26,4,22,NNE,Offshore,28,19,Epic
Tauro,2018-02-11,6am,Plano,4.0,NNE,33,5,20,NNE,Offshore,32,17,Epic
Tauro,2018-02-11,12pm,1ft,0.8,SSW,200,12,22,NNE,Offshore,33,20,Epic
Tauro,2018-02-11,6pm,1ft,0.8,SSW,200,12,27,NNE,Offshore,28,18,Epic
Tauro,2018-03-11,6am,1ft,0.6,SSW,200,12,22,NE,Offshore,35,18,Epic
Tauro,2018-03-11,12pm,1ft,0.7,SSW,200,12,22,NNE,Offshore,31,19,Epic
Tauro,2018-03-11,6pm,1ft,0.7,WNW,291,16,23,NNE,Offshore,27,18,Epic
Tauro,2018-04-11,6am,1ft,0.8,WNW,287,14,21,NNE,Offshore,31,16,Epic
Tauro,2018-04-11,12pm,1ft,1.0,WNW,293,13,16,NE,Offshore,34,19,Epic
Tauro,2018-04-11,6pm,1-2ft,0.8,SSW,202,14,18,NNE,Offshore,18,18,Epic
Tauro,2018-05-11,6am,1-2ft,0.9,SSW,202,14,17,NNE,Offshore,26,16,Epic
Tauro,2018-05-11,12pm,1-2ft,1.0,SSW,202,14,13,NNE,Offshore,21,19,Epic
Tauro,2018-05-11,6pm,1-2ft,1.0,SSW,201,14,16,NNE,Offshore,19,18,Epic
Tauro,2018-06-11,6am,1-2ft,1.0,SSW,201,13,13,ENE,Offshore,61,17,Epic
Tauro,2018-06-11,12pm,Plano,2.0,ENE,64,4,14,NE,Offshore,40,18,Epic
Tauro,2018-06-11,6pm,1-2ft,1.0,SSW,200,13,14,NNE,Offshore,28,18,Epic
Tauro,2018-07-11,6am,1-2ft,0.9,SSW,200,12,13,NE,Offshore,48,15,Epic
Tauro,2018-07-11,12pm,1ft,0.8,SSW,199,12,11,NE,Offshore,49,19,Epic
Tauro,2018-07-11,6pm,1ft,0.8,SSW,199,12,11,NE,Offshore,36,18,Epic
Tauro,2018-08-11,6am,1ft,0.7,SSW,199,11,6,NNE,Offshore,26,16,Epic
Tauro,2018-08-11,12pm,1ft,0.6,SSW,199,11,7,NNE,Offshore,21,19,Epic
Tauro,2018-08-11,6pm,1ft,0.6,SSW,199,11,13,NNE,Offshore,24,18,Epic
Tauro,2018-09-11,6am,Plano,2.0,ENE,57,4,11,NE,Offshore,50,17,Epic
Tauro,2018-09-11,12pm,Plano,1.8,ENE,66,4,12,NE,Offshore,47,19,Epic
Tauro,2018-09-11,6pm,1ft,0.5,SSW,202,17,17,NNE,Offshore,32,18,Epic
Tauro,2018-10-11,6am,1ft,0.7,SSW,203,16,17,NNE,Offshore,24,16,Epic
Tauro,2018-10-11,12pm,1-2ft,0.7,SSW,203,16,17,NNE,Offshore,25,19,Epic
Tauro,2018-10-11,6pm,1-2ft,0.8,SSW,203,15,17,NNE,Offshore,24,18,Epic
Tauro,2018-11-11,6am,1-2ft,0.8,SSW,203,14,16,NNE,Offshore,18,16,Epic
Tauro,2018-11-11,12pm,1-2ft,0.8,SSW,203,14,14,NNE,Offshore,20,19,Epic
Tauro,2018-11-11,6pm,1-2ft,0.8,SSW,204,14,17,N,Offshore,352,18,Epic
Tauro,2018-12-11,6am,Plano,1.2,NNE,28,4,9,NW,Cross/Onshore,307,17,Epic
Tauro,2018-12-11,12pm,1ft,0.8,SSW,203,13,23,N,Offshore,3,18,Epic
Tauro,2018-12-11,6pm,1ft,0.7,SSW,203,12,25,N,Offshore,9,17,Epic
Tauro,2018-11-13,6am,1ft,0.6,SSW,203,12,24,NNE,Offshore,20,15,Epic
Tauro,2018-11-13,12pm,Plano,1.4,NNW,330,12,23,NNE,Offshore,21,18,Epic
Tauro,2018-11-13,6pm,1ft,0.5,SSW,202,12,24,NNE,Offshore,22,17,Epic
Tauro,2018-11-14,6am,Plano,4.0,NNE,30,6,18,NNE,Offshore,26,15,Epic
Tauro,2018-11-14,12pm,Plano,1.9,NNW,340,14,14,NNE,Offshore,21,18,Epic
Tauro,2018-11-14,6pm,1ft,0.4,SSW,201,12,15,N,Offshore,1,17,Epic
Tauro,2018-11-15,6am,Plano,1.4,NNW,339,12,5,WNW,Cross/Onshore,303,15,Epic
Tauro,2018-11-15,12pm,Plano,1.2,NNW,340,12,6,SW,Onshore,228,19,Epic
Tauro,2018-11-15,6pm,1ft,1.1,W,268,3,16,NNW,Offshore,343,18,Epic
Tauro,2018-11-16,6am,Plano,1.0,NNW,330,15,13,NW,Cross/Offshore,326,16,Epic
Tauro,2018-11-16,12pm,Plano,1.5,NW,324,14,7,NW,Cross/Offshore,321,19,Epic
Tauro,2018-11-16,6pm,0-1ft,2.0,NW,318,14,7,SSE,Onshore,164,18,Epic
Tauro,2018-11-17,6am,1-2ft,3.0,W,267,4,26,WSW,Onshore,245,16,Epic
Tauro,2018-11-17,12pm,2-3ft,4.0,WSW,256,5,32,WSW,Onshore,239,20,Epic
Tauro,2018-11-17,6pm,2-4ft,4.5,W,260,6,20,NNW,Cross/Offshore,337,18,Epic
Tauro,2018-11-18,6am,2-3ft,3.0,W,262,6,20,NNW,Cross/Offshore,337,16,Epic
Tauro,2018-11-18,12pm,1-2ft,2.0,W,261,6,12,NNW,Cross/Offshore,331,19,Epic
Tauro,2018-11-18,6pm,2-3ft,4.0,NW,305,18,13,NNW,Cross/Offshore,327,17,Epic
Tauro,2018-11-19,6am,1-2ft,4.0,NW,314,18,15,NNW,Cross/Offshore,329,16,Epic
Tauro,2018-11-19,12pm,1-2ft,3.5,NW,317,17,15,NNW,Cross/Offshore,329,19,Epic
Tauro,2018-11-19,6pm,1-2ft,1.8,W,277,10,17,NNW,Offshore,341,18,Epic
Tauro,2018-11-20,6am,Plano,2.0,NNW,332,15,8,NNW,Cross/Offshore,333,16,Epic
Tauro,2018-11-20,12pm,Plano,1.6,N,1,12,4,WSW,Onshore,243,19,Epic
Tauro,2018-11-20,6pm,Plano,1.5,NNW,333,14,6,WSW,Onshore,248,19,Epic
Tauro,2018-11-21,6am,1ft,1.3,NW,314,16,9,SW,Onshore,224,16,Epic
Tauro,2018-11-21,12pm,1ft,1.5,NW,316,14,11,SW,Onshore,224,20,Epic
Tauro,2018-11-21,6pm,0-1ft,1.6,NW,319,14,13,SW,Onshore,234,19,Epic
Tauro,2018-11-22,6am,1ft,1.5,W,260,4,5,NNW,Offshore,345,16,Epic
Tauro,2018-11-22,12pm,1ft,1.6,W,270,4,6,NW,Cross/Offshore,322,17,Epic
Tauro,2018-11-22,6pm,1ft,2.0,W,277,4,19,NNW,Cross/Offshore,337,16,Epic
Tauro,2018-11-23,6am,1ft,1.7,W,271,5,22,NNW,Offshore,347,14,Epic
Tauro,2018-11-23,12pm,1ft,1.2,W,274,5,21,N,Offshore,356,17,Epic
Tauro,2018-11-23,6pm,1ft,0.6,SSW,202,17,21,N,Offshore,359,16,Epic
Tauro,2018-11-24,6am,Plano,1.7,N,7,5,8,NNW,Offshore,348,14,Epic
Tauro,2018-11-24,12pm,Plano,1.1,NNE,14,5,5,NNW,Cross/Offshore,335,18,Epic
Tauro,2018-11-24,6pm,1ft,0.6,SSW,204,14,5,SW,Onshore,233,18,Epic
Tauro,2018-11-25,6am,1ft,0.6,SSW,204,13,3,WSW,Onshore,249,16,Epic
Tauro,2018-11-25,12pm,0-1ft,0.9,W,277,3,7,N,Offshore,349,20,Epic
Tauro,2018-11-25,6pm,0-1ft,0.8,NW,308,10,11,N,Offshore,359,19,Epic
Tauro,2018-11-26,6am,1ft,0.9,WNW,298,10,9,NNE,Offshore,24,17,Epic
Tauro,2018-11-26,12pm,0-1ft,0.8,WNW,296,9,9,NE,Offshore,42,19,Epic
Tauro,2018-11-26,6pm,0-1ft,0.8,WNW,295,9,8,NE,Offshore,43,19,Epic
Tauro,2018-11-27,6am,1ft,1.1,WNW,301,11,12,NE,Offshore,42,17,Epic
Tauro,2018-11-27,12pm,1ft,0.7,SSW,201,15,8,NE,Offshore,50,18,Epic
Tauro,2018-11-27,6pm,1ft,1.1,WNW,298,11,12,NNE,Offshore,33,17,Epic
Tauro,2018-11-28,6am,1ft,1.2,WNW,295,13,6,ENE,Offshore,58,15,Epic
Tauro,2018-11-28,12pm,1ft,1.5,NW,313,14,6,ENE,Offshore,64,19,Epic
Tauro,2018-11-28,6pm,0-1ft,1.3,NW,313,13,6,NNE,Offshore,33,19,Epic
Tauro,2018-11-29,6am,1-2ft,1.8,WNW,299,17,7,NNE,Offshore,20,16,Epic
Tauro,2018-11-29,12pm,2ft,2.5,WNW,297,16,8,NE,Offshore,46,21,Epic
Tauro,2018-11-29,6pm,2ft,2.5,WNW,294,15,10,NNE,Offshore,24,19,Epic
Tauro,2018-11-30,6am,1-2ft,2.0,WNW,292,13,9,NNE,Offshore,23,16,Epic
Tauro,2018-11-30,12pm,1-2ft,2.0,WNW,290,13,8,NE,Offshore,38,20,Epic
Tauro,2018-11-30,6pm,1-2ft,1.7,WNW,289,12,11,NNE,Offshore,28,18,Epic
Tauro,2018-01-12,6am,1-2ft,1.5,WNW,288,12,10,NE,Offshore,47,16,Epic
Tauro,2018-01-12,12pm,1-2ft,1.4,WNW,287,11,11,NE,Offshore,54,19,Epic
Tauro,2018-01-12,6pm,1ft,1.3,WNW,287,11,13,NE,Offshore,38,17,Epic
Tauro,2018-02-12,6am,1ft,1.0,WNW,287,10,9,NE,Offshore,40,15,Epic
Tauro,2018-02-12,12pm,Plano,2.5,ENE,65,4,8,ENE,Offshore,62,19,Epic
Tauro,2018-02-12,6pm,1-2ft,1.4,WNW,297,16,6,ENE,Offshore,70,18,Epic
Tauro,2018-03-12,6am,1-2ft,2.0,WNW,294,15,7,ENE,Offshore,78,15,Epic
Tauro,2018-03-12,12pm,1-2ft,2.0,WNW,294,15,10,ESE,Cross/Offshore,122,20,Epic
Tauro,2018-03-12,6pm,2ft,2.5,WNW,294,15,6,ESE,Cross/Offshore,117,19,Epic
Tauro,2018-04-12,6am,1-2ft,2.0,WNW,293,15,9,ESE,Cross/Offshore,112,16,Epic
Tauro,2018-04-12,12pm,1-2ft,2.0,WNW,292,14,14,SE,Cross-shore,130,22,Epic
Tauro,2018-04-12,6pm,1-2ft,1.8,WNW,292,14,7,ESE,Cross/Offshore,114,20,Epic
Tauro,2018-05-12,6am,1-2ft,1.6,WNW,292,13,13,ESE,Offshore,107,18,Epic
Tauro,2018-05-12,12pm,1-2ft,1.6,WNW,293,13,14,ESE,Cross/Offshore,118,21,Epic
Tauro,2018-05-12,6pm,1-2ft,1.6,WNW,293,12,11,E,Offshore,97,19,Epic
Tauro,2018-06-12,6am,1ft,1.4,WNW,292,11,15,ESE,Offshore,107,17,Epic
Tauro,2018-06-12,12pm,1ft,1.2,WNW,291,11,15,ESE,Cross/Offshore,112,22,Epic
Tauro,2018-06-12,6pm,1ft,1.0,WNW,287,10,12,ENE,Offshore,78,20,Epic
Tauro,2018-07-12,6am,1ft,0.8,WNW,286,10,10,ENE,Offshore,78,17,Epic
Tauro,2018-07-12,12pm,0-1ft,0.6,WNW,286,10,11,E,Offshore,81,21,Epic
Tauro,2018-07-12,6pm,1ft,0.6,SSW,200,14,13,NE,Offshore,37,19,Epic
Tauro,2018-08-12,6am,0-1ft,0.7,NW,305,14,9,NE,Offshore,45,16,Epic
Tauro,2018-08-12,12pm,0-1ft,0.8,WNW,304,13,9,ENE,Offshore,59,20,Epic
Tauro,2018-08-12,6pm,0-1ft,0.8,WNW,303,13,9,NNE,Offshore,33,18,Epic
Tauro,2018-09-12,6am,0-1ft,0.7,WNW,300,12,6,NE,Offshore,56,15,Epic
Tauro,2018-09-12,12pm,1ft,0.7,WNW,297,12,12,E,Offshore,99,21,Epic
Tauro,2018-09-12,6pm,0-1ft,0.7,WNW,297,12,6,ENE,Offshore,67,19,Epic
