date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
10/10,6am,2-3ft,2ft,8s,14,21,mph,27°c,100%,N,6,Offshore,ESE,110
10/10,12pm,1-2ft,1.7ft,8s,15,21,mph,28°c,100%,N,5,Offshore,ESE,104
10/10,6pm,1-2ft,0.9ft,16s,8,10,mph,27°c,100%,NW,323,Offshore,E,95
11/10,6am,2-3ft,1.4ft,15s,5,7,mph,26°c,100%,NW,322,Cross/Offshore,ENE,71
11/10,12pm,2-3ft,1.5ft,13s,6,5,mph,27°c,100%,NW,322,Onshore,NNW,346
11/10,6pm,2-3ft,1.4ft,13s,20,24,mph,27°c,100%,NW,322,Offshore,E,95
12/10,6am,2-3ft,1.4ft,12s,22,26,mph,26°c,100%,NW,321,Offshore,E,92
12/10,12pm,2-3ft,1.5ft,11s,20,23,mph,27°c,100%,NW,320,Offshore,ESE,102
12/10,6pm,2-3ft,1.6ft,11s,22,26,mph,26°c,100%,NW,321,Offshore,E,85
13/10,6am,2ft,1.5ft,10s,19,23,mph,26°c,100%,NNW,328,Offshore,E,87
13/10,12pm,2ft,1.5ft,10s,17,20,mph,27°c,100%,NNW,332,Offshore,ESE,102
13/10,6pm,1-2ft,1.3ft,10s,18,22,mph,27°c,100%,NNW,334,Offshore,E,93
14/10,6am,1-2ft,1ft,9s,16,18,mph,26°c,100%,NNW,337,Offshore,E,97
14/10,12pm,1-2ft,0.9ft,9s,19,22,mph,27°c,100%,NNW,339,Offshore,E,87
14/10,6pm,1ft,1.8ft,7s,18,21,mph,26°c,100%,NE,43,Offshore,E,89
15/10,6am,1-2ft,0.8ft,13s,16,18,mph,25°c,100%,NW,318,Cross/Offshore,ENE,67
15/10,12pm,1-2ft,1ft,12s,14,16,mph,26°c,100%,NW,317,Cross-shore,ENE,60
15/10,6pm,1-2ft,1.1ft,12s,16,18,mph,26°c,100%,NW,320,Cross-shore,ENE,60
16/10,6am,2ft,1.5ft,10s,12,15,mph,26°c,100%,NNW,332,Cross/Offshore,E,85
16/10,12pm,2ft,1.6ft,9s,18,20,mph,26°c,100%,NNW,335,Offshore,E,95
16/10,6pm,2ft,1ft,20s,17,20,mph,26°c,100%,NW,310,Cross/Offshore,E,83
17/10,6am,2-4ft,3.5ft,8s,20,24,mph,26°c,100%,NNE,13,Offshore,E,90
17/10,12pm,2-4ft,2.5ft,13s,18,21,mph,26°c,100%,N,354,Offshore,E,93
17/10,6pm,3-4ft,2ft,16s,17,21,mph,26°c,100%,NW,315,Offshore,E,97
18/10,6am,3-5ft,3.5ft,12s,19,23,mph,26°c,100%,N,352,Offshore,E,88
18/10,12pm,3-5ft,4ft,11s,18,21,mph,26°c,100%,N,4,Offshore,E,93
18/10,6pm,3-5ft,3.5ft,11s,18,21,mph,26°c,100%,N,6,Offshore,E,88
19/10,6am,3-4ft,3ft,12s,20,23,mph,26°c,100%,NNW,338,Offshore,ESE,102
19/10,12pm,2-4ft,2.5ft,11s,21,24,mph,26°c,100%,NNW,346,Offshore,E,100
19/10,6pm,2-3ft,2ft,11s,18,22,mph,26°c,100%,N,350,Offshore,ESE,105
20/10,6am,2-3ft,1.9ft,13s,18,22,mph,26°c,100%,NNW,331,Offshore,ESE,119
20/10,12pm,2-4ft,2ft,13s,17,19,mph,27°c,100%,NNW,328,Offshore,ESE,114
20/10,6pm,2-4ft,2ft,13s,14,16,mph,26°c,100%,NNW,327,Offshore,E,98
21/10,6am,2-3ft,1.9ft,11s,18,22,mph,26°c,100%,NNW,326,Offshore,E,98
21/10,12pm,2-3ft,2ft,12s,21,24,mph,27°c,100%,NW,326,Offshore,E,98
21/10,6pm,2-3ft,1.9ft,12s,22,26,mph,26°c,100%,NW,325,Offshore,E,97
