date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
28/06,6pm,8-12ft,12ft,14s,10,12,mph,13°c,100%,WSW,239,Onshore,WSW,248
29/06,6am,6-10ft,9.5ft,13s,18,21,mph,14°c,100%,WSW,239,Onshore,WNW,303
29/06,12pm,5-8ft,8ft,12s,25,31,mph,15°c,100%,SW,235,Onshore,NW,306
29/06,6pm,7-10ft,11.5ft,10s,25,33,mph,16°c,100%,W,261,Onshore,WNW,294
30/06,6am,7-12ft,12ft,12s,21,28,mph,16°c,100%,WSW,251,Onshore,WNW,287
30/06,12pm,7-12ft,12ft,12s,19,24,mph,16°c,100%,WSW,245,Onshore,W,265
30/06,6pm,9-15ft,14.5ft,16s,16,21,mph,15°c,100%,WSW,238,Onshore,W,264
01/07,6am,10-16ft,17ft,17s,14,18,mph,15°c,100%,SW,234,Onshore,WSW,244
01/07,12pm,10-16ft,16ft,16s,10,11,mph,15°c,100%,SW,233,Onshore,W,263
01/07,6pm,10-16ft,15ft,16s,9,11,mph,15°c,100%,SW,233,Onshore,W,264
02/07,6am,8-13ft,13ft,16s,7,8,mph,14°c,100%,SW,231,Onshore,WNW,287
02/07,12pm,7-12ft,11.5ft,15s,8,10,mph,16°c,100%,SW,231,Onshore,W,279
02/07,6pm,7-11ft,10.5ft,15s,7,9,mph,15°c,100%,SW,231,Onshore,WNW,301
03/07,6am,6-9ft,8.5ft,15s,11,16,mph,12°c,100%,SW,231,Offshore,NE,44
03/07,12pm,6-9ft,8ft,15s,20,28,mph,17°c,100%,SW,231,Cross/Offshore,NNE,24
03/07,6pm,6-9ft,7.5ft,16s,20,34,mph,17°c,100%,SW,231,Offshore,NNE,29
04/07,6am,5-8ft,7ft,15s,27,44,mph,19°c,100%,WSW,236,Cross/Offshore,N,6
04/07,12pm,6-9ft,8ft,14s,6,7,mph,13°c,100%,WSW,241,Cross/Offshore,N,6
04/07,6pm,6-10ft,9ft,14s,11,11,mph,14°c,100%,WSW,243,Onshore,W,265
05/07,6am,8-12ft,11.5ft,14s,18,25,mph,12°c,100%,WSW,238,Onshore,SSW,209
05/07,12pm,9-14ft,13.5ft,16s,14,17,mph,13°c,100%,WSW,242,Onshore,SSW,213
05/07,6pm,9-14ft,12.5ft,16s,15,19,mph,12°c,100%,WSW,242,Onshore,SW,223
06/07,6am,8-12ft,12ft,14s,21,26,mph,14°c,100%,WSW,242,Onshore,WSW,257
06/07,12pm,8-12ft,12ft,14s,20,24,mph,15°c,100%,WSW,239,Onshore,WSW,238
06/07,6pm,7-11ft,10.5ft,13s,14,19,mph,15°c,100%,WSW,238,Onshore,WSW,248
07/07,6am,6-9ft,8ft,12s,13,18,mph,15°c,100%,WSW,241,Onshore,NW,308
07/07,12pm,5-9ft,7.5ft,12s,19,25,mph,16°c,100%,WSW,249,Onshore,NW,318
07/07,6pm,5-8ft,7.5ft,12s,17,22,mph,16°c,100%,W,259,Onshore,NW,319
08/07,6am,8-12ft,11ft,14s,10,12,mph,15°c,100%,WSW,248,Onshore,W,276
08/07,12pm,7-11ft,8.5ft,19s,11,13,mph,16°c,100%,WSW,247,Cross/Onshore,SSW,193
08/07,6pm,9-15ft,12ft,18s,10,10,mph,14°c,100%,WSW,248,Onshore,SW,229
09/07,6am,8-13ft,11.5ft,16s,12,15,mph,15°c,100%,WSW,247,Onshore,WSW,258
09/07,12pm,8-12ft,11ft,16s,17,21,mph,16°c,100%,WSW,247,Onshore,W,267
09/07,6pm,8-12ft,11ft,15s,16,19,mph,15°c,100%,WSW,244,Onshore,WSW,248
10/07,6am,7-11ft,10.5ft,14s,14,17,mph,15°c,100%,WSW,238,Onshore,WSW,243
10/07,12pm,7-11ft,10.5ft,14s,12,14,mph,15°c,100%,SW,233,Onshore,W,260
10/07,6pm,8-13ft,12ft,17s,10,12,mph,14°c,100%,SW,234,Onshore,WSW,237
11/07,6am,8-12ft,11ft,16s,9,12,mph,15°c,100%,SW,236,Onshore,WSW,250
11/07,12pm,7-11ft,10ft,15s,10,11,mph,15°c,100%,SW,235,Onshore,SW,217
11/07,6pm,7-11ft,9.5ft,15s,8,9,mph,15°c,100%,SW,235,Cross/Onshore,SSW,197
12/07,6am,7-11ft,10.5ft,16s,7,8,mph,15°c,100%,SW,231,Cross/Offshore,SSE,163
12/07,12pm,7-11ft,11ft,16s,7,9,mph,16°c,100%,SW,231,Offshore,SSE,151
12/07,6pm,7-10ft,10ft,15s,9,13,mph,14°c,100%,SW,232,Offshore,SE,134
13/07,6am,6-9ft,8ft,14s,10,16,mph,11°c,100%,SW,233,Offshore,E,84
13/07,12pm,5-9ft,7.5ft,14s,3,5,mph,16°c,100%,SW,233,Offshore,ENE,64
13/07,6pm,5-7ft,6.5ft,14s,10,13,mph,14°c,100%,SW,232,Offshore,SE,130
14/07,6am,5-8ft,6.5ft,16s,12,21,mph,10°c,100%,WSW,240,Offshore,ENE,63
14/07,12pm,8-12ft,9.5ft,18s,12,18,mph,15°c,100%,WSW,243,Offshore,NE,35
14/07,6pm,7-11ft,9ft,17s,5,6,mph,14°c,100%,WSW,245,Offshore,NE,49
15/07,6am,6-9ft,6.5ft,15s,13,21,mph,12°c,100%,WSW,244,Offshore,NE,41
15/07,12pm,5-7ft,6ft,14s,15,22,mph,16°c,100%,WSW,242,Cross/Offshore,NNE,16
15/07,6pm,5-8ft,4ft,21s,10,12,mph,15°c,100%,WSW,253,Cross/Offshore,NNE,20
16/07,6am,6-10ft,7ft,18s,10,14,mph,13°c,100%,WSW,249,Offshore,NNE,29
16/07,12pm,7-11ft,7.5ft,17s,10,13,mph,18°c,100%,WSW,253,Onshore,WNW,301
16/07,6pm,6-10ft,7.5ft,16s,4,5,mph,16°c,100%,WSW,253,Onshore,WNW,302
17/07,6am,6-9ft,7ft,15s,11,17,mph,13°c,100%,WSW,251,Offshore,NNE,32
