date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
24/03,12pm,2-4ft,3.5ft,8s,6,4,mph,17°c,100%,NNE,23,Onshore,N,10
24/03,6pm,2-3ft,3ft,8s,6,6,mph,15°c,100%,NNE,25,Onshore,NNE,27
25/03,6am,2-3ft,2.5ft,8s,4,5,mph,14°c,100%,NNE,28,Offshore,S,186
25/03,12pm,2-3ft,2ft,8s,8,9,mph,17°c,100%,NNE,28,Offshore,SSW,192
25/03,6pm,2-4ft,2.5ft,13s,12,15,mph,16°c,100%,NNW,334,Offshore,S,187
26/03,6am,2-3ft,2.5ft,11s,8,10,mph,14°c,100%,NNW,336,Onshore,NNW,332
26/03,12pm,2-3ft,2.5ft,8s,6,7,mph,17°c,100%,NNE,17,Onshore,NW,321
26/03,6pm,2-4ft,3ft,9s,7,7,mph,17°c,100%,NNE,16,Onshore,NNW,346
27/03,6am,2-3ft,3ft,8s,7,9,mph,15°c,100%,NNE,12,Onshore,NNW,347
27/03,12pm,2-3ft,2ft,8s,7,7,mph,17°c,100%,N,351,Onshore,N,357
27/03,6pm,2-3ft,2.5ft,9s,6,6,mph,17°c,100%,N,358,Onshore,N,4
28/03,6am,2-4ft,3ft,9s,4,4,mph,14°c,100%,N,1,Onshore,NE,39
28/03,12pm,2-4ft,2.5ft,9s,2,2,mph,17°c,100%,N,3,Cross-shore,E,89
28/03,6pm,2-3ft,2.5ft,9s,4,4,mph,16°c,100%,N,4,Onshore,NE,35
29/03,6am,2-3ft,2ft,12s,2,3,mph,14°c,100%,N,6,Cross/Onshore,ENE,66
