Spot,date,time,range,height_ft,swell_dir,swell_angle,period_sec,wind_kmh,wind_dir,wind,wind_angle,temp_°c,Conditions,Location,Longitud,Latitude
Padang-Padang,03/07,12pm,Plano,8.0,SSW,204,16,18,ESE,Cross/Offshore,122,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,03/07,6pm,Plano,7.5,SSW,204,15,20,ESE,Cross/Offshore,116,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/07,6am,Plano,6.0,SSW,205,14,20,E,Offshore,92,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/07,12pm,Plano,5.5,SSW,205,14,18,ESE,Cross/Offshore,117,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/07,6pm,Plano,5.0,SSW,206,13,14,ESE,Offshore,103,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/07,6am,Plano,4.0,SSW,209,13,11,ENE,Offshore,75,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/07,12pm,Plano,2.5,SW,230,19,16,SE,Cross-shore,128,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/07,6pm,Plano,3.0,SW,229,19,19,ESE,Cross/Offshore,110,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/07,6am,Plano,4.5,SW,228,18,24,ESE,Cross/Offshore,113,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/07,12pm,Plano,4.5,SW,228,17,23,ESE,Cross/Offshore,111,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/07,6pm,Plano,5.5,SW,226,17,20,ESE,Cross/Offshore,112,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/07,6am,Plano,5.0,SW,227,16,19,ESE,Cross/Offshore,115,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/07,12pm,Plano,5.0,SW,228,15,20,SE,Cross-shore,127,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/07,6pm,Plano,4.5,SW,228,15,16,ESE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/07,6am,Plano,4.0,SW,228,15,22,ESE,Cross/Offshore,121,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/07,12pm,Plano,4.0,SW,226,15,20,SE,Cross-shore,129,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/07,6pm,Plano,5.0,SW,224,15,19,ESE,Cross/Offshore,119,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/07,6am,Plano,4.0,SW,223,14,20,ESE,Cross/Offshore,122,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/07,12pm,Plano,3.5,SW,220,18,21,SE,Cross-shore,133,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/07,6pm,Plano,4.5,SW,221,17,16,SE,Cross/Offshore,125,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/07,6am,Plano,6.0,SW,223,16,13,ESE,Cross/Offshore,118,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/07,12pm,Plano,4.0,SW,226,18,17,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/07,6pm,Plano,6.0,SW,224,17,18,ESE,Cross/Offshore,123,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/07,6am,Plano,5.5,SW,224,17,16,ESE,Cross/Offshore,113,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/07,12pm,Plano,4.5,SW,225,22,17,SE,Cross-shore,129,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/07,6pm,Plano,5.5,SW,225,21,18,SE,Cross-shore,127,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/07,6am,Plano,7.0,SW,226,20,16,ESE,Cross/Offshore,117,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/07,12pm,Plano,8.0,SW,225,19,16,SE,Cross/Offshore,124,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/07,6pm,Plano,8.0,SW,225,19,16,ESE,Cross/Offshore,109,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/07,6am,Plano,8.5,SW,226,19,8,ESE,Cross/Offshore,116,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/07,12pm,Plano,9.0,SW,226,18,15,SE,Cross-shore,128,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/07,6pm,Plano,9.5,SW,226,18,18,ESE,Cross/Offshore,112,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/07,6am,Plano,9.0,SW,226,18,18,E,Offshore,98,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/07,12pm,Plano,9.0,SW,226,18,20,ESE,Cross/Offshore,122,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/07,6pm,Plano,8.5,SW,225,17,17,ESE,Cross/Offshore,109,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/07,6am,Plano,7.5,SW,223,17,20,ESE,Cross/Offshore,111,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/07,12pm,Plano,7.5,SW,222,16,20,ESE,Cross/Offshore,120,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/07,6pm,Plano,6.5,SW,224,16,17,ESE,Cross/Offshore,119,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,16/07,6am,Plano,7.5,SW,214,16,17,ESE,Cross/Offshore,117,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,16/07,12pm,Plano,7.0,SSW,208,19,17,SE,Cross/Offshore,125,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,16/07,6pm,Plano,10.0,SSW,211,18,12,ESE,Cross/Offshore,109,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,17/07,6am,Plano,9.5,SSW,212,17,9,E,Offshore,92,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,17/07,12pm,Plano,8.5,SSW,212,16,13,SE,Cross-shore,127,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,17/07,6pm,Plano,8.0,SSW,213,16,14,ESE,Cross/Offshore,117,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,18/07,6am,Plano,11.5,SSW,211,18,9,ESE,Cross/Offshore,123,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,18/07,12pm,Plano,11.5,SSW,211,18,11,SE,Cross-shore,131,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,18/07,6pm,Plano,10.5,SSW,211,17,14,ESE,Cross/Offshore,112,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,19/07,6am,Plano,9.0,SSW,210,16,13,ESE,Cross/Offshore,110,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,19/07,12pm,Plano,8.5,SSW,211,16,16,SSE,Cross/Onshore,150,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,19/07,6pm,Plano,8.0,SSW,213,16,19,SE,Cross-shore,127,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,20/07,6am,Plano,7.0,SSW,212,15,19,ESE,Cross/Offshore,108,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,20/07,12pm,Plano,6.5,SSW,211,14,17,ESE,Cross/Offshore,122,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,20/07,6pm,Plano,6.0,SSW,210,14,15,ESE,Cross/Offshore,119,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,21/07,6am,Plano,5.0,SSW,208,13,14,ESE,Cross/Offshore,115,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,21/07,12pm,Plano,4.5,SSW,207,13,17,ESE,Cross/Offshore,120,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,21/07,6pm,Plano,5.0,S,178,13,18,ESE,Offshore,103,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,22/07,6am,Plano,4.0,SSW,201,15,16,ESE,Cross/Offshore,110,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,22/07,12pm,Plano,4.5,SSW,202,14,16,ESE,Cross/Offshore,121,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,22/07,6pm,Plano,4.0,SW,229,17,17,ESE,Cross/Offshore,119,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,23/07,6am,Plano,5.0,SW,229,17,17,ESE,Cross/Offshore,123,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,23/07,12pm,Plano,5.0,SW,228,16,21,ESE,Cross/Offshore,123,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,23/07,6pm,Plano,5.0,SW,227,16,19,ESE,Cross/Offshore,119,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,24/07,6am,Plano,5.0,SW,226,15,20,ESE,Cross/Offshore,112,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,24/07,12pm,Plano,4.5,SW,225,15,20,SE,Cross/Offshore,124,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,24/07,6pm,Plano,4.5,SW,224,15,18,ESE,Cross/Offshore,116,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,25/07,6am,Plano,3.5,SW,226,14,16,ESE,Cross/Offshore,121,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,25/07,12pm,Plano,3.5,SSW,213,14,15,SE,Cross-shore,128,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,25/07,6pm,Plano,4.0,SW,215,14,18,SE,Cross-shore,128,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,26/07,6am,Plano,5.0,SW,221,17,15,ESE,Cross/Offshore,111,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,26/07,12pm,Plano,6.0,SW,221,18,17,SE,Cross-shore,127,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,26/07,6pm,Plano,7.0,SW,220,18,18,ESE,Cross/Offshore,116,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,27/07,6am,Plano,6.5,SW,222,17,19,ESE,Cross/Offshore,116,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,27/07,12pm,Plano,6.0,SW,226,19,18,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,27/07,6pm,Plano,8.0,SW,224,18,15,SE,Cross/Offshore,125,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,28/07,6am,Plano,8.0,SW,223,17,17,SE,Cross-shore,130,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,28/07,12pm,Plano,8.0,SW,223,17,20,SE,Cross-shore,128,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,28/07,6pm,Plano,7.5,SW,222,17,16,SE,Cross-shore,126,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,29/07,6am,Plano,6.0,SW,222,16,15,ESE,Cross/Offshore,112,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,29/07,12pm,Plano,5.5,SW,222,15,13,SE,Cross/Onshore,137,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,29/07,6pm,Plano,5.5,SW,221,15,13,SE,Cross-shore,131,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,30/07,6am,Plano,5.0,SW,221,15,10,E,Offshore,82,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,30/07,12pm,Plano,5.0,SW,221,15,19,ESE,Cross/Offshore,121,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,30/07,6pm,Plano,6.5,SW,222,16,17,ESE,Cross/Offshore,121,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,31/07,6am,Plano,6.0,SW,220,15,15,SE,Cross/Offshore,124,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,31/07,12pm,Plano,6.0,SW,219,15,16,SE,Cross-shore,126,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,31/07,6pm,Plano,6.0,SW,217,15,15,ESE,Cross/Offshore,123,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,01/08,6am,Plano,6.5,SW,215,14,14,SE,Cross-shore,130,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,01/08,12pm,Plano,5.5,SW,216,14,14,SE,Cross-shore,130,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,01/08,6pm,Plano,7.0,SW,215,18,15,ESE,Cross/Offshore,121,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,02/08,6am,Plano,7.0,SW,215,16,11,ESE,Cross/Offshore,120,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,02/08,12pm,Plano,7.0,SW,216,16,11,SE,Cross/Onshore,137,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,02/08,6pm,Plano,6.0,SW,217,15,10,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,03/08,6am,Plano,5.5,SW,219,14,7,SE,Cross/Offshore,124,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,03/08,12pm,Plano,5.0,SSW,207,20,9,SE,Cross-shore,130,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,03/08,6pm,Plano,7.0,SSW,207,19,11,ESE,Cross/Offshore,117,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/08,6am,Plano,8.0,SSW,209,18,12,ESE,Cross/Offshore,119,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/08,12pm,Plano,8.5,SSW,208,17,15,SE,Cross-shore,130,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,04/08,6pm,Plano,8.5,SSW,208,17,13,ESE,Cross/Offshore,116,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/08,6am,Plano,7.0,SSW,212,16,16,SE,Cross-shore,126,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/08,12pm,Plano,6.5,SSW,212,16,15,SE,Cross-shore,130,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,05/08,6pm,Plano,5.5,SSW,212,15,15,SE,Cross-shore,126,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/08,6am,Plano,4.0,SSW,207,14,15,ESE,Cross/Offshore,112,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/08,12pm,Plano,4.5,SW,226,19,15,SE,Cross/Offshore,124,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,06/08,6pm,Plano,5.5,SW,224,18,16,ESE,Cross/Offshore,110,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/08,6am,Plano,6.0,SW,224,17,15,SE,Cross-shore,131,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/08,12pm,Plano,5.5,SW,224,16,12,SE,Cross/Onshore,143,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,07/08,6pm,Plano,5.0,SW,225,16,17,SE,Cross-shore,127,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/08,6am,Plano,3.5,SW,235,19,15,E,Offshore,100,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/08,12pm,Plano,5.5,SW,232,18,17,SE,Cross-shore,127,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,08/08,6pm,Plano,6.0,SW,234,17,14,ESE,Cross/Offshore,107,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/08,6am,Plano,5.5,SW,234,15,7,E,Offshore,84,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/08,12pm,Plano,5.0,SW,234,15,12,SE,Cross-shore,132,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,09/08,6pm,Plano,4.5,SW,232,14,12,E,Offshore,99,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/08,6am,Plano,4.5,SW,215,17,6,ESE,Offshore,102,25,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/08,12pm,Plano,6.0,SW,221,16,10,SE,Cross/Onshore,141,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,10/08,6pm,Plano,6.0,SW,221,16,11,ESE,Cross/Offshore,114,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/08,6am,Plano,6.5,SW,215,16,11,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/08,12pm,Plano,8.0,SSW,212,15,14,SE,Cross/Onshore,142,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,11/08,6pm,Plano,9.0,SSW,212,15,12,ESE,Cross/Offshore,120,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/08,6am,Plano,8.0,SSW,213,14,11,ESE,Cross/Offshore,109,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/08,12pm,Plano,9.5,SSW,209,15,13,SE,Cross-shore,134,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,12/08,6pm,Plano,9.5,SSW,208,15,13,ESE,Cross/Offshore,123,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/08,6am,Plano,8.5,SSW,205,14,14,ESE,Cross/Offshore,118,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/08,12pm,Plano,7.5,SSW,208,14,16,SE,Cross-shore,129,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,13/08,6pm,Plano,7.5,SSW,199,14,14,ESE,Cross/Offshore,119,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/08,6am,Plano,6.5,SSW,193,13,14,E,Offshore,88,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/08,12pm,Plano,5.5,S,189,13,18,SE,Cross-shore,133,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,14/08,6pm,Plano,5.0,S,183,13,16,SE,Cross-shore,126,27,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/08,6am,Plano,3.5,SW,221,14,17,ESE,Offshore,101,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/08,12pm,Plano,3.0,SW,220,16,17,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,15/08,6pm,Plano,3.5,SW,220,16,15,ESE,Cross/Offshore,119,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,16/08,6am,Plano,5.0,SW,221,15,12,SE,Cross/Onshore,146,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
Padang-Padang,16/08,12pm,Plano,5.0,SW,221,15,16,SE,Cross/Offshore,124,26,Epic,"(-8.810859934998652, 115.10375528598694)",115.10375528598694,-8.810859934998652
