date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
13/03,6am,Plano,4ft,16s,3,2,mph,28°c,100%,SW,222,Offshore,NNW,345
13/03,12pm,Plano,5ft,15s,7,7,mph,30°c,100%,SW,219,Onshore,SSW,194
13/03,6pm,Plano,4.5ft,15s,4,6,mph,29°c,100%,SW,218,Onshore,SSW,201
14/03,6am,Plano,4ft,14s,2,2,mph,28°c,100%,SW,217,Onshore,W,281
14/03,12pm,Plano,4ft,18s,5,5,mph,29°c,100%,SSW,201,Onshore,WSW,257
14/03,6pm,Plano,4ft,17s,3,4,mph,29°c,100%,SSW,202,Onshore,SSE,166
15/03,6am,Plano,5ft,15s,3,2,mph,28°c,100%,SSW,208,Offshore,NNE,34
15/03,12pm,Plano,5ft,14s,6,7,mph,30°c,100%,SSW,208,Onshore,S,182
15/03,6pm,Plano,4.5ft,14s,5,5,mph,30°c,100%,SSW,209,Cross/Onshore,SSE,151
16/03,6am,Plano,4.5ft,13s,5,4,mph,28°c,100%,SSW,208,Cross/Offshore,NNW,329
16/03,12pm,Plano,4ft,13s,5,6,mph,30°c,100%,SSW,208,Onshore,SSE,167
16/03,6pm,Plano,3.5ft,15s,9,9,mph,29°c,100%,SSW,212,Offshore,ESE,103
17/03,6am,Plano,5ft,15s,5,6,mph,28°c,100%,SSW,206,Offshore,ENE,64
17/03,12pm,Plano,5ft,14s,9,9,mph,29°c,100%,SSW,206,Cross-shore,SE,127
17/03,6pm,Plano,5ft,14s,8,9,mph,29°c,100%,SSW,205,Cross/Offshore,ESE,109
18/03,6am,Plano,5ft,14s,6,5,mph,28°c,100%,SSW,206,Offshore,NNW,346
18/03,12pm,Plano,4.5ft,14s,6,6,mph,29°c,100%,SSW,207,Cross/Offshore,ESE,121
18/03,6pm,Plano,5ft,14s,7,7,mph,29°c,100%,SSW,205,Offshore,ENE,72
19/03,6am,Plano,4.5ft,13s,3,3,mph,28°c,100%,SSW,206,Offshore,ENE,60
19/03,12pm,Plano,3ft,14s,11,11,mph,30°c,100%,SSW,212,Cross/Onshore,SE,136
19/03,6pm,Plano,4ft,14s,9,10,mph,29°c,100%,SSW,211,Offshore,E,97
20/03,6am,Plano,4ft,14s,3,2,mph,28°c,100%,SSW,210,Offshore,NNE,24
20/03,12pm,Plano,4ft,14s,7,8,mph,29°c,100%,SSW,208,Cross/Offshore,ESE,120
20/03,6pm,Plano,4.5ft,13s,5,5,mph,29°c,100%,SSW,207,Offshore,ESE,103
21/03,6am,Plano,4.5ft,13s,6,6,mph,28°c,100%,SSW,205,Offshore,NNW,346
21/03,12pm,Plano,4.5ft,12s,5,4,mph,29°c,100%,SSW,205,Cross/Onshore,SSE,152
21/03,6pm,Plano,4ft,12s,5,5,mph,29°c,100%,SSW,205,Offshore,E,97
22/03,6am,Plano,2.5ft,13s,5,4,mph,28°c,100%,SSW,209,Offshore,NE,44
22/03,12pm,Plano,4ft,13s,9,9,mph,30°c,100%,SSW,205,Cross/Offshore,ESE,119
22/03,6pm,Plano,4ft,15s,7,7,mph,29°c,100%,SSW,205,Offshore,NE,52
23/03,6am,Plano,4ft,14s,2,1,mph,28°c,100%,SSW,205,Offshore,NE,47
23/03,12pm,Plano,4ft,13s,5,5,mph,30°c,100%,SSW,205,Onshore,S,174
23/03,6pm,Plano,3.5ft,13s,2,1,mph,29°c,100%,SSW,205,Offshore,NNE,14
24/03,6am,Plano,4ft,14s,6,8,mph,28°c,100%,SSW,202,Offshore,ENE,74
24/03,12pm,Plano,4ft,14s,12,13,mph,29°c,100%,SSW,202,Cross-shore,SE,127
24/03,6pm,Plano,4ft,13s,8,9,mph,29°c,100%,SSW,202,Offshore,E,97
25/03,6am,Plano,3.5ft,13s,7,9,mph,28°c,100%,SSW,201,Offshore,ENE,76
25/03,12pm,Plano,3.5ft,12s,14,15,mph,29°c,100%,SSW,201,Cross-shore,SE,126
25/03,6pm,Plano,3ft,14s,14,15,mph,29°c,100%,SSW,205,Cross/Offshore,ESE,109
26/03,6am,Plano,3ft,13s,7,9,mph,28°c,100%,SSW,204,Offshore,E,84
26/03,12pm,Plano,3ft,13s,11,13,mph,30°c,100%,SSW,206,Cross-shore,SE,135
26/03,6pm,Plano,3ft,13s,10,12,mph,30°c,100%,SSW,207,Cross-shore,SE,130
27/03,6am,Plano,2.5ft,13s,5,4,mph,29°c,100%,SSW,201,Cross/Offshore,NW,318
27/03,12pm,Plano,3.5ft,15s,8,7,mph,30°c,100%,SSW,202,Onshore,WSW,256
27/03,6pm,Plano,3.5ft,14s,12,12,mph,28°c,100%,SSW,206,Offshore,N,358
28/03,6am,Plano,3.5ft,13s,3,2,mph,28°c,100%,SSW,206,Offshore,ENE,62
28/03,12pm,Plano,3.5ft,13s,5,5,mph,29°c,100%,SSW,207,Cross/Onshore,SE,144
28/03,6pm,Plano,4ft,12s,6,5,mph,29°c,100%,SSW,207,Offshore,NNE,20
29/03,6am,Plano,4ft,13s,6,7,mph,27°c,100%,SSW,208,Offshore,ENE,73
29/03,12pm,Plano,3.5ft,13s,9,9,mph,29°c,100%,SSW,208,Cross/Onshore,SE,138
29/03,6pm,Plano,3ft,16s,8,9,mph,29°c,100%,SSW,207,Cross/Offshore,ESE,110
30/03,6am,Plano,4.5ft,15s,4,6,mph,28°c,100%,SSW,208,Offshore,ENE,74
30/03,12pm,Plano,4.5ft,15s,13,14,mph,29°c,100%,SSW,208,Cross-shore,SE,127
